"1","1","1","0","C201"
"1","1","1","1","C201"
"1","1","1","0","C201"
"1","1","1","0","C201"
"1","1","1","0","C201"
"1","1","1","0","C201"
"1","1","1","0","C201"
"1","1","1","0","C201"
"1","1","1","0","C201"
"1","1","1","0","C201"
"1","1","1","0","C201"
"1","1","1","0","C201"
"1","1","1","0","C201"
"1","1","1","1","C201"
"1","1","1","0","C201"
"1","1","1","0","C201"
"1","1","1","0","C201"
"1","1","1","1","C201"
"1","1","1","1","C201"
"1","1","1","1","C201"
"1","1","1","1","209"
"1","1","1","1","209"
"1","1","1","1","209"
"1","1","1","1","209"
"1","1","1","1","209"
"1","1","1","1","209"
"1","1","1","1","209"
"1","1","1","1","209"
"1","0","1","1","209"
"0","1","1","1","203"
"1","1","1","1","203"
"1","1","1","1","203"
"1","1","1","1","203"
"1","1","1","1","203"
"1","1","1","1","203"
"1","1","1","1","203"
"1","1","1","1","203"
"1","0","1","1","203"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","1","1","1","C201"
"1","1","0","1","221"
"1","1","0","1","221"
"1","0","0","1","221"
"0","1","1","1","222"
"1","1","0","1","222"
"1","1","0","1","222"
"1","1","0","1","222"
"1","1","0","1","222"
"1","0","0","1","222"
"0","1","0","1","223"
"1","1","0","1","223"
"1","1","0","1","223"
"1","1","0","1","223"
"1","1","0","1","223"
"1","1","0","1","223"
"1","0","1","1","223"
"0","1","0","1","224"
"1","1","0","1","224"
"1","0","0","1","224"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","1","209"
"1","1","1","1","209"
"1","1","1","1","209"
"1","1","1","1","209"
"1","1","1","1","209"
"1","1","1","1","209"
"1","1","1","1","209"
"1","1","1","1","209"
"1","0","1","1","209"
"0","1","1","0","203"
"1","1","1","0","203"
"1","1","1","0","203"
"1","1","1","0","203"
"1","1","1","0","203"
"1","1","1","0","203"
"1","1","1","0","203"
"1","1","1","0","203"
"1","0","1","0","203"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","1","221"
"1","1","1","1","221"
"1","0","1","1","221"
"0","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","0","1","1","222"
"0","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","0","1","1","223"
"0","1","1","0","224"
"1","1","1","0","224"
"1","1","1","0","224"
"1","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","0","209"
"1","1","1","0","209"
"1","1","1","0","209"
"1","1","1","0","209"
"1","1","1","0","209"
"1","1","1","0","209"
"1","1","1","0","209"
"1","1","1","0","209"
"1","0","1","0","209"
"0","1","0","1","202"
"1","1","0","1","202"
"1","1","0","1","202"
"1","1","0","1","202"
"1","1","0","1","202"
"1","1","0","1","202"
"1","1","0","1","202"
"1","1","0","1","202"
"1","0","0","1","202"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","1","221"
"1","1","1","1","221"
"1","0","1","1","221"
"0","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","0","1","1","222"
"0","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","0","1","1","223"
"0","1","0","1","225"
"1","1","0","1","225"
"1","0","0","1","225"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","0","1","210"
"1","1","0","1","210"
"1","1","0","1","210"
"1","1","0","1","210"
"1","1","0","1","210"
"1","1","0","1","210"
"1","1","0","1","210"
"1","1","0","1","210"
"1","0","0","1","210"
"0","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","0","1","1","202"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","0","221"
"1","1","1","0","221"
"1","0","1","0","221"
"0","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","0","1","1","222"
"0","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","0","1","1","223"
"0","1","1","1","225"
"1","1","1","1","225"
"1","0","1","1","225"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","0","1","1","210"
"0","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","0","1","E01"
"1","1","0","1","E01"
"1","0","0","1","E01"
"0","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","0","1","1","222"
"0","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","0","1","1","223"
"0","1","1","1","225"
"1","1","1","1","225"
"1","0","1","1","225"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","1","1","1","C201"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","0","1","1","210"
"0","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","1","1","1","202"
"1","0","1","1","202"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","1","E01"
"1","1","1","1","E01"
"1","0","1","1","E01"
"0","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","0","1","1","222"
"0","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","0","1","1","223"
"0","1","1","1","225"
"1","1","1","1","225"
"1","0","1","1","225"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","1","1","1","210"
"1","0","1","1","210"
"0","1","1","0","202"
"1","1","1","0","202"
"1","1","1","0","202"
"1","1","1","0","202"
"1","1","1","0","202"
"1","1","1","0","202"
"1","1","1","0","202"
"1","1","1","0","202"
"1","0","1","0","202"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","1","1","1","C201"
"1","1","1","1","E01"
"1","1","1","1","E01"
"1","0","1","1","E01"
"0","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","0","1","1","222"
"0","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","0","1","1","223"
"0","1","1","1","225"
"1","1","1","1","225"
"1","0","1","1","225"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","0","210"
"1","1","1","0","210"
"1","1","1","0","210"
"1","1","1","0","210"
"1","1","1","0","210"
"1","1","1","0","210"
"1","1","1","0","210"
"1","1","1","0","210"
"1","0","1","0","210"
"0","1","0","1","201"
"1","1","0","1","201"
"1","1","0","1","201"
"1","1","0","1","201"
"1","1","0","1","201"
"1","1","0","1","201"
"1","1","0","1","201"
"1","1","0","1","201"
"1","0","0","1","201"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","1","E01"
"1","1","1","1","E01"
"1","0","1","1","E01"
"0","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","1","1","1","222"
"1","0","1","1","222"
"0","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","1","1","1","223"
"1","0","1","1","223"
"0","1","1","1","225"
"1","1","1","1","225"
"1","0","1","1","225"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","0","1","211"
"1","1","0","1","211"
"1","1","0","1","211"
"1","1","0","1","211"
"1","1","0","1","211"
"1","1","0","1","211"
"1","1","0","1","211"
"1","1","0","1","211"
"1","0","0","1","211"
"0","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","0","1","1","201"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","0","E01"
"1","1","1","0","E01"
"1","0","1","0","E01"
"0","1","1","0","222"
"1","1","1","0","222"
"1","1","1","0","222"
"1","1","1","0","222"
"1","1","1","0","222"
"1","0","1","0","222"
"0","1","1","0","223"
"1","1","1","0","223"
"1","1","1","0","223"
"1","1","1","0","223"
"1","1","1","0","223"
"1","1","1","0","223"
"1","0","1","0","223"
"0","1","1","1","225"
"1","1","1","1","225"
"1","0","1","1","225"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","0","1","1","211"
"0","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","0","1","E02"
"1","1","0","1","E02"
"1","0","0","1","E02"
"0","1","0","1","231"
"1","1","0","1","231"
"1","1","0","1","231"
"1","1","0","1","231"
"1","1","0","1","231"
"1","0","0","1","231"
"0","1","0","1","232"
"1","1","0","1","232"
"1","1","0","1","232"
"1","1","0","1","232"
"1","1","0","1","232"
"1","1","0","1","232"
"1","0","0","1","232"
"0","1","1","0","225"
"1","1","1","0","225"
"1","1","1","0","225"
"1","1","1","1","C201"
"1","1","1","1","C201"
"1","1","1","1","C201"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","0","1","1","211"
"0","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","1","1","1","201"
"1","0","1","1","201"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","1","E02"
"1","1","1","1","E02"
"1","0","1","1","E02"
"0","1","1","1","231"
"1","1","1","1","231"
"1","1","1","1","231"
"1","1","1","1","231"
"1","1","1","1","231"
"1","0","1","1","231"
"0","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","0","1","1","232"
"0","1","0","1","226"
"1","1","0","1","226"
"1","0","0","1","226"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","1","1","1","211"
"1","0","1","1","211"
"0","1","1","0","201"
"1","1","1","0","201"
"1","1","1","0","201"
"1","1","1","0","201"
"1","1","1","0","201"
"1","1","1","0","201"
"1","1","1","0","201"
"1","1","1","0","201"
"1","0","1","0","201"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","1","1","1","C201"
"1","1","1","1","E02"
"1","1","1","1","E02"
"1","0","1","1","E02"
"0","1","1","1","231"
"1","1","1","1","231"
"1","1","1","1","231"
"1","1","1","1","231"
"1","1","1","1","231"
"1","0","1","1","231"
"0","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","0","1","1","232"
"0","1","1","1","226"
"1","1","1","1","226"
"1","0","1","1","226"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","0","211"
"1","1","1","0","211"
"1","1","1","0","211"
"1","1","1","0","211"
"1","1","1","0","211"
"1","1","1","0","211"
"1","1","1","0","211"
"1","1","1","0","211"
"1","0","1","0","211"
"0","1","0","1","220"
"1","1","0","1","220"
"1","1","0","1","220"
"1","1","0","1","220"
"1","1","0","1","220"
"1","1","0","1","220"
"1","1","0","1","220"
"1","1","0","1","220"
"1","0","0","1","220"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","1","E02"
"1","1","1","1","E02"
"1","0","1","1","E02"
"0","1","1","1","231"
"1","1","1","1","231"
"1","1","1","1","231"
"1","1","1","1","231"
"1","1","1","1","231"
"1","0","1","1","231"
"0","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","0","1","1","232"
"0","1","1","0","226"
"1","1","1","0","226"
"1","1","1","0","226"
"1","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","0","1","212"
"1","1","0","1","212"
"1","1","0","1","212"
"1","1","0","1","212"
"1","1","0","1","212"
"1","1","0","1","212"
"1","1","0","1","212"
"1","1","0","1","212"
"1","0","0","1","212"
"0","1","1","1","220"
"1","1","1","1","220"
"1","1","1","1","220"
"1","1","1","1","220"
"1","1","1","1","220"
"1","1","1","1","220"
"1","1","1","1","220"
"1","1","1","1","220"
"1","0","1","1","220"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","0","E02"
"1","1","1","0","E02"
"1","0","1","0","E02"
"0","1","1","0","231"
"1","1","1","0","231"
"1","1","1","0","231"
"1","1","1","1","231"
"1","1","1","1","231"
"1","0","1","1","231"
"0","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","1","1","1","232"
"1","0","1","1","232"
"0","1","0","1","227"
"1","1","0","1","227"
"1","0","0","1","227"
"0","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","1","1","212"
"1","1","1","1","212"
"1","1","1","1","212"
"1","1","1","1","212"
"1","1","1","1","212"
"1","1","1","1","212"
"1","1","1","1","212"
"1","1","1","1","212"
"1","0","1","1","212"
"0","1","1","1","220"
"1","1","1","1","220"
"1","1","1","1","220"
"1","1","1","1","220"
"1","1","1","1","220"
"1","1","1","1","220"
"1","1","1","1","220"
"1","1","1","1","220"
"1","1","1","1","220"
"1","1","1","1","C201"
"1","1","1","1","C201"
"1","0","1","1","C201"
"0","1","0","1","S03"
"1","1","0","1","S03"
"1","1","0","1","S03"
"1","1","0","1","S03"
"1","1","0","1","S03"
"1","0","0","1","S03"
